name,text
Tetraodon_lineatus,"['The fahaka pufferfish (from Arabic: فهقة), also known as the Nile puffer, globe fish, lineatus puffer (Tetraodon lineatus), is a tropical freshwater pufferfish found in the upper Nile, Chad, Senegal, Gambia, Geba, Volta and Turkana basins in West, Northeast and East Africa.[1][2]\n', 'Fahaka pufferfish can reach up to 43\xa0cm (1.4\xa0ft) in length.[2] They have the ability to inflate when threatened and, like many puffers, carry the toxin tetrodotoxin.[2]\n'] []"
Doederleinia_berycoides,"['The blackthroat seaperch (Doederleinia berycoides), also known as the rosy seabass, is a species of ray-finned fish in the family Acropomatidae, the temperate ocean-basses or lanternbellies. It is the only species in the monotypic genus Doederleinia.[2] It is native to the eastern Indian Ocean and the western Pacific Ocean from Japan to Australia.[2] In Japan it is known as nodoguro or akamutsu. \n', 'The generic name honours the German zoologist Ludwig Heinrich Philipp Döderlein (1855-1936).[1]\n'] ['Its head and body are red in color. It lacks the luminous organ present in many other members of the lanternbelly family. It has rows of conical teeth with large canines.[2] The fish grows to a length of 40 centimetres (16\xa0in) TL.[1]\n', 'This species is found at depths of 100 to 600 metres (330 to 1,970\xa0ft).[1]\n']"
Epigonus_telescopus,"['Epigonus telescopus, the black cardinal fish, is a species of deepwater cardinalfish found in most temperate oceans worldwide, at depths of between 75 and 1,200 metres (246 and 3,937\xa0ft) though mostly between 300 and 800 metres (980 and 2,620\xa0ft). It can reach a length of 75 centimetres (30\xa0in) TL though most specimens do not exceed 55 centimetres (22\xa0in) TL.  It has been reported that this species can reach an age of 104 years.[2]\n', 'The black cardinal fish is a shallow-bodied fish with large eyes and a blunt snout and slightly projecting lower jaw. The dorsal fin is in two parts and has seven or eight spines and nine to eleven soft rays. The anal fin has two spines and nine soft rays. The general colour of this fish is purplish-brown or black and living specimens are iridescent.[2]\n'] ['The black cardinal fish is a shallow-bodied fish with large eyes and a blunt snout and slightly projecting lower jaw. The dorsal fin is in two parts and has seven or eight spines and nine to eleven soft rays. The anal fin has two spines and nine soft rays. The general colour of this fish is purplish-brown or black and living specimens are iridescent.[2]\n', 'The black cardinal fish is a deepwater bentho-pelagic fish that is found on continental slopes, undersea ridges and seamounts in the northern Atlantic, ranging from Iceland to the Canary Islands and the Corner Rise Seamounts. It is also found in the southeastern Atlantic, including the Walvis Ridge off southwestern Africa, the Indian Ocean and the southwestern Pacific Ocean.[2]\n']"
Glaucosoma_hebraicum,"['Glaucosoma hebraicum, the West Australian dhufish, Westralian jewfish, or West Australian pearl perch, is a species of fish in the family Glaucosomatidae, the pearl perches. It is endemic to the waters around Western Australia from Shark Bay, Western Australia, to the Archipelago of the Recherche at depths to 200\xa0m (660\xa0ft),[1] though typically they occur at depths of 20–50\xa0m (66–164\xa0ft).[2] This species is important to local commercial fisheries and is also popular as a game fish.[1][2]\n', 'This species can reach 122\xa0cm (48\xa0in) in total length, though most do not exceed 80\xa0cm (31\xa0in). The greatest recorded weight for this species is 26\xa0kg (57\xa0lb).[1] They reach maturity at the age of 3–4 years and can live for more than 40 years.[2]\n'] ['This species can reach 122\xa0cm (48\xa0in) in total length, though most do not exceed 80\xa0cm (31\xa0in). The greatest recorded weight for this species is 26\xa0kg (57\xa0lb).[1] They reach maturity at the age of 3–4 years and can live for more than 40 years.[2]\n', 'The pearlescent, silver-grey colour of this fish is broken by dark stripes. It is distinguished from a species found in the eastern states of Australia by a dark stripe over the eye region. This striping is prominent in juveniles and fades as the fish matures at about three or four years old.[3]\n']"
Pempheris_adusta,"['Pempheris adusta, the dusky sweeper, is a species of marine ray-finned fish in the family Pempheridae, the sweepers. It is common species on coral reefs in the Indo-Pacific region.\n', 'Pempheris adusta has 6 spines in its dorsal fin which also has 8-10 soft rays, the anal fin has 3 spines and 36-45 soft rays, this species also has 25 vertebrae.[1] It is distinguished from related species by having a blackish spot at the base of the pectoral fin, a lateral-line with 56-64 pored scales, 4.5-6.5 scale rows above the lateral line, there is a distinct blackish band on the margin of the anal fin, and they have blackish band on margin of the caudal fin.[2] The largest recorded total length is 17\xa0cm (6.7\xa0in).[1]\n'] ['Pempheris adusta has 6 spines in its dorsal fin which also has 8-10 soft rays, the anal fin has 3 spines and 36-45 soft rays, this species also has 25 vertebrae.[1] It is distinguished from related species by having a blackish spot at the base of the pectoral fin, a lateral-line with 56-64 pored scales, 4.5-6.5 scale rows above the lateral line, there is a distinct blackish band on the margin of the anal fin, and they have blackish band on margin of the caudal fin.[2] The largest recorded total length is 17\xa0cm (6.7\xa0in).[1]\n', 'Pempheris adusta has an Indo-Pacific distribution which extends from the Red Sea and the eastern coast of Africa through the Indian Ocean to the western central Pacific Ocean.[1]\n']"
Pempheris_schwenkii,"['Catalufa Snyder, 1911\nLiopempheris Ogilby, 1913\nPriacanthopsis Fowler, 1906\n', 'Pempheris is a genus of sweepers native to the Atlantic, Indian and Pacific Ocean.[3]\n'] []"
Parazanclistius_hutchinsi,"[""The short boarfish (Parazanclistius hutchinsi), also known as Hutchin's boarfish, is a species of marine ray-finned fish, an armourhead from the family Pentacerotidae. It is endemic to the southern coast of Western Australia.  It is found on the continental shelf at depths from 10 to 80\xa0m (33 to 262\xa0ft).  This species grows to a total length of 34 centimetres (13\xa0in), and is the only known member of its genus.[1]\n"", '\n'] []"
Paristiopterus_gallipavo,"['Paristiopterus gallipavo, the yellowspotted boarfish, brown-spotted boarfish, giant boarfish or yellow-spotted penfish, is a species of marine ray-finned fish, an armourhead from the family Pentacerotidae.[1] It is a carnivorous species which is endemic to the temperate seas of southern Australia where its range extends from Carnarvon, Western Australia to the Investigator Strait in South Australia. It is found at depths down to 260 metres (850\xa0ft) and it lives on the continental shelf or continental slope.[2]\n', '\n'] []"
Pentaceropsis_recurvirostris,"['For genus:\n', 'For species:\n'] []"
Pentaceros_richardsoni,"[""Pentaceros richardsoni, the pelagic armourhead, Richardson's boarfish or southern boarfish, is a species of marine ray-finned fish, an armourhead from the family Pentacerotidae. It has a wide distribution in the oceans of the southern hemisphere. It is commercially important as a food fish.\n"", 'Pentaceros richardsoni is a large armourhead with quite a large head and a moderately deep body which is laterally compressed and slightly rounded. The head is largely covered in finely marked bones which are rough to the touch. It has a straight snout which becomes rounded and bulbous in mature adults. The small mouth is slightly angled upwards and has jaws armed with narrow bands of short, moderately curved teeth and there are teeth on the roof of the mouth. The body is covered on small, ctenoid rough scales which form small polygonal plates which interlock on the throat and abdomen. The lateral line is high up on the flanks and its for parallels the dorsal profile. The dorsal fin contains 14–15 spines and 8–9 soft rays and is continuous and long based. The spines at the head end increases in length and thickness with the fourth spine being the longest and most robust, the spines the decrease in length and thickness. The soft rays are taller than the ultimate dorsal spines. The anal fin has a short base, sits opposite the soft part of the dorsal fin and is similar in form to it, it has 4–5 spines and 8–9 soft rays. The caudal fin is a little bit emarginate.[2] The colouration of this species is that it is iridescent dark blue dorsally and silvery-grey on the flanks and the underside.[3]  This species attains a maximum total length of 56 centimetres (22\xa0in).[1]\n'] ['Pentaceros richardsoni is a large armourhead with quite a large head and a moderately deep body which is laterally compressed and slightly rounded. The head is largely covered in finely marked bones which are rough to the touch. It has a straight snout which becomes rounded and bulbous in mature adults. The small mouth is slightly angled upwards and has jaws armed with narrow bands of short, moderately curved teeth and there are teeth on the roof of the mouth. The body is covered on small, ctenoid rough scales which form small polygonal plates which interlock on the throat and abdomen. The lateral line is high up on the flanks and its for parallels the dorsal profile. The dorsal fin contains 14–15 spines and 8–9 soft rays and is continuous and long based. The spines at the head end increases in length and thickness with the fourth spine being the longest and most robust, the spines the decrease in length and thickness. The soft rays are taller than the ultimate dorsal spines. The anal fin has a short base, sits opposite the soft part of the dorsal fin and is similar in form to it, it has 4–5 spines and 8–9 soft rays. The caudal fin is a little bit emarginate.[2] The colouration of this species is that it is iridescent dark blue dorsally and silvery-grey on the flanks and the underside.[3]  This species attains a maximum total length of 56 centimetres (22\xa0in).[1]\n', 'Pentaceros richardsoni is a species which is found around the globe in the temperate waters of the Oceans of the Southern Hemisphere. It has been recorded from southern Australia, New Zealand and Cape Horn in Chile in the Pacific, off eastern South Africa in the Indian Ocean and the Western Cape and Tristan da Cunha in the Atlantic Ocean. Records from the North Pacific refer to another species.[1]\n']"
